"260"	"64"	"45"	"0"	"9/25/2013 23:49:18"	"260"	"40.6151706,-74.15738 40.61739,-74.16056 40.6205405,-74.16683 40.6209604,-74.16791 40.6210504,-74.168191 40.6211906,-74.16874"	"ys{vFrzrcM{LzRuRdf@sAvEQv@[lB"	"BBBBBB"	"NYC_DOT_LIC"	"4616211"	"Staten Island"	"SIE W Richmond Avenue - South Avenue"
"261"	"34.18"	"317"	"0"	"9/25/2013 22:23:35"	"261"	"40.6211706,-74.16874 40.6213905,-74.16988 40.62163,-74.171911 40.6219705,-74.173431 40.6222604,-74.17418 40.6235,-74.175451 40.6257105,-74.17843 40.62641,-74.1794 40.62711,-74.18058 40.62834,-74.182701 40.6297206,-74.18544 40.63696,-74.199131"	"iy|vFraucMk@bFo@tKcAnHy@tCsC|F}OrQkC`EkCjFuFfLsGbPgl@ptA"	"BBBBBBBBBBBB"	"NYC_DOT_LIC"	"4329480"	"Staten Island"	"SIE W SOUTH AVENUE - 278 W BRUNSWICK AVENUE"
"262"	"67.73"	"58"	"0"	"9/25/2013 23:49:18"	"262"	"40.6152105,-74.157401 40.61231,-74.15362 40.60952,-74.149961 40.60882,-74.14878 40.6083206,-74.147561 40.6078705,-74.14574 40.60772,-74.14416 40.6077805,-74.14091"	"at{vFvzrcMbQsVlP{UjCkFbBsFxAkJ\{HKiS"	"BBBBBBBB"	"NYC_DOT_LIC"	"4616209"	"Staten Island"	"SIE W Wooley Av - Richmond Av "
"263"	"52.2"	"145"	"0"	"9/25/2013 23:49:18"	"263"	"40.6167105,-74.15242 40.61572,-74.15276 40.6148106,-74.152971 40.6140506,-74.15282 40.61301,-74.15227 40.61034,-74.150871 40.6096,-74.150101"	"m}{vFr{qcMdEbAtDh@vC]nEmBtOwGrCyC"	"BBBBBBB"	"NYC_DOT_LIC"	"4616217"	"Staten Island"	"SIE W MLK N Wooley Av - Walker Street"
"264"	"60.89"	"115"	"0"	"9/25/2013 23:49:18"	"264"	"40.60213,-74.187981 40.60504,-74.185 40.60687,-74.183601 40.6098,-74.181981 40.6157705,-74.17837 40.61719,-74.177821 40.61921,-74.177141 40.620791,-74.175571 40.62154,-74.174191 40.6218804,-74.17309 40.6220405,-74.17158 40.62189,-74.17091 40.6211906,-74.16875 40.6218406,-74.1708"	"ibyvFzyxcMeQsQmJwGiQcIid@qU{GmBsKgC{HyHuCsGcA{E_@mH\eCjCoLaCxK"	"BBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616199"	"Staten Island"	"SIE W WSE S South Avenue - South Avenue"
"267"	"45.98"	"159"	"0"	"9/25/2013 23:49:18"	"267"	"40.7723304,-73.91979 40.77384,-73.92192 40.77445,-73.922581 40.7754706,-73.923431 40.7784005,-73.92561 40.7810604,-73.927591 40.7836405,-73.929571 40.7843,-73.92986 40.7851,-73.929921 40.7858105,-73.929781 40.78627,-73.92955 40.78674,-73.92923 40.7879605,-73.92814 40.7898206,-73.926481 40.79258,-73.92418 40.7932006,-73.923651 40.79411,-73.922801 40.79529,-73.921631 40.79623,-73.92089 40.7971406,-73.92024 40.79787,-73.919761 40.79892,-73.91885 40.802471,-73.916171 40.80281,-73.91579"	"ajzwFtmdbMmHhLyBbCkEhDiQrLsOjKcOjKcCx@_DJmC[{Am@}A_AsFyEsJkIgPkM{BiBuDiDkFiF{DsCuDaCqC_BqEuDeUwOcAkA"	"BBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616225"	"Queens"	"TBB N - Queens Anchorage - BE N"
"268"	"45.98"	"175"	"0"	"9/25/2013 23:49:28"	"268"	"40.7723,-73.91983 40.7738304,-73.92197 40.77443,-73.92261 40.77546,-73.92346 40.7783806,-73.925631 40.78103,-73.927631 40.78363,-73.929611 40.784271,-73.92989 40.7851,-73.929971 40.7858105,-73.929841 40.78629,-73.929601 40.786801,-73.92923 40.78799,-73.928171 40.7898804,-73.926511 40.792621,-73.9242 40.7934205,-73.923251 40.7937606,-73.92287 40.79509,-73.921281 40.79567,-73.92068 40.79645,-73.91979 40.79679,-73.91959 40.79711,-73.919631 40.7973206,-73.919751 40.79751,-73.92006 40.79766,-73.92059 40.79773,-73.92113 40.7979906,-73.92207 40.79831,-73.92295 40.7991504,-73.92488 40.79997,-73.92685 40.80096,-73.92918 40.80122,-73.92962 40.80163,-73.93017 40.802091,-73.931211"	"{izwF|mdbMqHjLwB~BmEhDgQpLqOnKgOjK_Cv@eDNmCY_Bo@eBiAmFsEyJkIcPmM_D}DcAkAiG}HsBwB{CqDcAg@_AFi@Ve@|@]hBMjBs@zD_AnDgD`KcDhKeEpMs@vAqAlB{AnE"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"MTA Bridges & Tunnels"	"4456476"	"Queens"	"TBB N Queens Anchorage - Manhattan Lift Span"
"270"	"44.12"	"168"	"0"	"9/25/2013 23:49:29"	"270"	"40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.92685 40.79088,-73.92596 40.79225,-73.924721 40.79316,-73.92398 40.7935,-73.923651 40.79612,-73.92185 40.79661,-73.92167 40.7972306,-73.921911 40.79751,-73.92223 40.79778,-73.9226 40.7979906,-73.92301 40.79916,-73.92537 40.79988,-73.92689 40.80077,-73.92897 40.8009906,-73.929741 40.8011204,-73.93049 40.80151,-73.931441"	"mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFuDsCcAaAkOgJaBc@{Bn@w@~@u@hAi@pAiFvMoCnHqD~Kk@xCYtCmA|D"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"MTA Bridges & Tunnels"	"4456481"	"Queens"	"TBB S Manhattan Lift Span - Queens Anchorage"
"271"	"44.74"	"173"	"0"	"9/18/2012 13:47:57"	"271"	"40.7693805,-73.91276 40.76971,-73.91481 40.76986,-73.915781 40.77008,-73.916721 40.77051,-73.91753 40.7722404,-73.919891"	"swywFvacbMaAxK]`Ek@zDuA`DyIvM"	"BBBBBB"	"NYC_DOT_LIC"	"4616240"	"Queens"	"TBB S - E GCP Queens Anchorage - 37 st"
"272"	"39.77"	"60"	"0"	"9/25/2013 23:49:28"	"272"	"40.8011005,-73.92846 40.80151,-73.93066 40.8014,-73.93111 40.8012304,-73.93129 40.80096,-73.93141 40.8007405,-73.93133 40.800501,-73.93106 40.80026,-73.93057 40.81,-73.93002 40.7997606,-73.92972 40.7994205,-73.929511 40.79901,-73.92945 40.79771,-73.929341 40.79701,-73.92931 40.79643,-73.929421 40.79583,-73.92962 40.7953204,-73.929931 40.7949005,-73.930281 40.7947006,-73.93056 40.7942704,-73.93128"	"{}_xFzcfbMqAvLTxA`@b@t@Vj@On@u@n@aBp@mBp@{@bAi@pAKbGUjCErBTvBf@dB|@rAdAf@v@tAnC"	"BBBBBBBBBBBBBBBBBBBB"	"MTA Bridges & Tunnels"	"4456452"	"Manhattan"	"TBB W - FDR S Manhattan Truss - E 116 ST"
"274"	"0"	"0"	"-101"	"4/1/2011 07:50:42"	"274"	"40.8304004,-73.850681 40.8295505,-73.84801 40.82905,-73.846521 40.82876,-73.84511 40.828751,-73.84327 40.82916,-73.840021 40.82918,-73.83768 40.8287204,-73.83579 40.82782,-73.83355 40.82672,-73.83096 40.8242706,-73.823101 40.8233,-73.820951 40.82226,-73.818941 40.8218,-73.817551 40.8212506,-73.814691 40.82083,-73.813421 40.81911,-73.809671 40.81853,-73.80777 40.81812,-73.80489 40.8175,-73.801431 40.8171704,-73.80019 40.81665,-73.798921 40.81597,-73.79756 40.81515,-73.796461 40.8143,-73.795511 40.8134806,-73.79487 40.8125406,-73.794311 40.8110605,-73.79374 40.80998,-73.79362 40.80819,-73.79358 40.79856,-73.793551 40.7933105,-73.793501 40.7926605,-73.79338 40.79167,-73.79312 40.79104,-73.79286 40.78996,-73.79223 40.7888304,-73.79124 40.7879,-73.79012 40.78712,-73.789031"	"_uexFv}vaMhDuObBiHx@yG@oJqAiSCsMzAyJrD_MzEeOhNcp@`EmLnEqKzAuGlB{PrA}FvImVrB{JpA_QzBsT`AwFfB}FfCoGbD{EhD}DbD_CzDoBfHqBvEWdJGd{@Ex_@I`CWdEs@|Bs@vE}B`FeExD_FzCyE"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616236"	"Bronx"	"TNB N Queens Anchorage - CBE W Castle Hill Av"
"278"	"39.15"	"119"	"0"	"9/25/2013 23:49:29"	"278"	"40.6039704,-74.052281 40.604651,-74.05021 40.60737,-74.04182 40.60795,-74.039971 40.608211,-74.03919"	"ymyvFvi~bMgC}K_Pms@sBqJs@{C"	"BBBBB"	"Verrazano-Narrows-Bridge"	"4763656"	"Brooklyn"	"VNB E SI GANTRY LOWER LEVEL - BROOKLYN GSNTRY LOWER LEVEL"
"279"	"57.17"	"82"	"0"	"9/25/2013 23:49:29"	"279"	"40.6040405,-74.052321 40.6047,-74.050301 40.60743,-74.041851 40.608031,-74.03998 40.6082705,-74.039211"	"gnyvF~i~bMcCsKaPys@wBuJo@yC"	"BBBBB"	"Verrazano-Narrows-Bridge"	"4763652"	"Brooklyn"	"VNB E SI GANTRY UPPER LEVEL - BROOKLYN GSNTRY UPPER LEVEL"
"280"	"47.85"	"45"	"0"	"9/25/2013 23:42:18"	"280"	"40.60817,-74.039261 40.610091,-74.03337 40.61059,-74.03176 40.61121,-74.03028 40.61171,-74.0296 40.6129704,-74.028641 40.6139,-74.027831 40.6162006,-74.02602"	"ahzvFjx{bM_Kyc@cBaI{BgHcBgC{F_EyDaDkMiJ"	"BBBBBBBB"	"NYC_DOT_LIC"	"4616218"	"Brooklyn"	"VNB E-GOWANUS N BROOKLYN GANTRY LOWER LEVEL - 92ND STREET"
"281"	"57.79"	"37"	"0"	"9/25/2013 23:49:18"	"281"	"40.6082705,-74.039261 40.610181,-74.03336 40.6106706,-74.031781 40.61137,-74.030251 40.61178,-74.02968 40.61307,-74.028731 40.61404,-74.028011 40.6162405,-74.02615"	"uhzvFjx{bM}J{c@aB{HkCqHqAqBaG}DaEoCwLsJ"	"BBBBBBBB"	"NYC_DOT_LIC"	"4616219"	"Brooklyn"	"VNB E-GOWANUS N BROOKLYN GANTRY UPPER LEVEL - 92ND STREET"
"284"	"21.75"	"210"	"0"	"9/25/2013 23:49:29"	"284"	"40.60425,-74.052331 40.6048705,-74.05037 40.6076204,-74.041901 40.6082306,-74.04004 40.6083206,-74.03977 40.60846,-74.03933"	"qoyvF`j~bM{BgKeP}s@yBsJQu@[wA"	"BBBBBB"	"Verrazano-Narrows-Bridge"	"4763651"	"Brooklyn"	"VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL"
"285"	"47.85"	"96"	"0"	"9/25/2013 23:49:29"	"285"	"40.60414,-74.052411 40.60479,-74.050351 40.6075304,-74.041891 40.6081,-74.040011 40.6083804,-74.03924"	"{nyvFpj~bMaC{KcP{s@qBwJw@yC"	"BBBBB"	"Verrazano-Narrows-Bridge"	"4763649"	"Brooklyn"	"VNB W BROOKLYN GANTRY UPPER LEVEL - SI GANTRY UPPER LEVEL"
"286"	"1.24"	"2777"	"0"	"9/25/2013 22:58:18"	"286"	"40.60425,-74.052321 40.6038804,-74.053491 40.6035506,-74.05455 40.6032,-74.05562 40.6023804,-74.05813 40.60213,-74.059001 40.6020306,-74.05992 40.6020904,-74.06082 40.6022704,-74.061781 40.6025006,-74.06292 40.6027906,-74.064231 40.60296,-74.065301 40.60416,-74.06908"	"qoyvF~i~bMhAhF`ArEdAtEbDtNp@lDRvDKrDc@~Dm@bFy@dGa@tEoFrV"	"BBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616205"	"Staten Island"	"VNB W-SIE W SI GANTRY LOWER LEVEL - FINGERBOARD ROAD"
"287"	"47.85"	"65"	"0"	"9/25/2013 23:49:18"	"287"	"40.604181,-74.0523 40.60376,-74.05356 40.6034406,-74.05459 40.6030806,-74.055681 40.60224,-74.058241 40.60199,-74.059121 40.6018705,-74.060121 40.60193,-74.060961 40.60208,-74.06202 40.60233,-74.0631 40.60266,-74.064411 40.6029005,-74.06534 40.60407,-74.06914"	"coyvFzi~bMrAzF~@lEfAxEfD~Np@nDVfEKfD]rEq@vEaAdGo@xDiFvV"	"BBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616204"	"Staten island"	"VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD"
"288"	"62.14"	"126"	"0"	"9/25/2013 23:49:18"	"288"	"40.5902,-74.19332 40.57748,-74.19046 40.57623,-74.190181 40.5742005,-74.1898 40.57251,-74.189821 40.57162,-74.18998 40.5703306,-74.190391 40.56777,-74.192011 40.5604,-74.19941"	"wwvvFf{ycMnnA{PxFw@tKkApIBpD^`GpA~NbI`m@fm@"	"BBBBBBBBB"	"NYC_DOT_LIC"	"4616213"	"Staten Island"	"WSE N Arden Avenue - Victory Blvd"
"289"	"60.27"	"84"	"0"	"9/25/2013 23:49:18"	"289"	"40.56042,-74.199391 40.55924,-74.20076 40.5585105,-74.20184 40.5579004,-74.203061 40.5571906,-74.204851 40.55606,-74.20935 40.5557304,-74.210451 40.55519,-74.21191 40.554441,-74.21348 40.55369,-74.214801 40.552851,-74.216101 40.5518206,-74.217341 40.55086,-74.218371 40.54831,-74.220571"	"s}pvFda{cMjFpGpCvExBrFlCdJ`Fb[`AzEjBbHtCxHtCfGfDbGlEvF~DlE|NvL"	"BBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616214"	"Staten Island"	"WSE N Bloomigdate Road - Arden Av"
"290"	"55.92"	"262"	"0"	"9/25/2013 13:38:34"	"290"	"40.61688,-74.17731 40.6189004,-74.17604 40.6204505,-74.17537 40.6219004,-74.17519 40.623321,-74.175361 40.62406,-74.17586 40.62456,-74.17668 40.6251,-74.177771"	"o~{vFdwvcMsK}FuHeCaHc@{G`@sCbBcBbDkBxE"	"BBBBBBBB"	"PA - LINCOLN TUNNEL"	"4329481"	"Staten Island"	"WSE N SOUTH AVENUE - 278 W BRUNSWICK AVENUE"
"291"	"54.06"	"138"	"0"	"9/25/2013 23:49:18"	"291"	"40.52561,-74.23039 40.5258705,-74.22618 40.5263604,-74.22336 40.52734,-74.22338 40.5371,-74.2243 40.53931,-74.22418 40.5407805,-74.223981 40.54437,-74.22283 40.5466005,-74.22172 40.54831,-74.22059"	"adjvF|badMs@iYaBsPcEB_|@vDyLWeHg@mUeF}L}EuIaF"	"BBBBBBBBBB"	"NYC_DOT_LIC"	"4616215"	"Staten Island"	"WSE N Tyrellan Ave - Bloomingdale Road"
"292"	"62.14"	"52"	"0"	"9/25/2013 23:49:18"	"292"	"40.6020904,-74.1877 40.600331,-74.18943 40.59783,-74.19099 40.592071,-74.193131 40.5907404,-74.19333 40.5902,-74.19332"	"abyvFbxxcM~IxIrNvH~b@jLhGf@jBA"	"BBBBBB"	"NYC_DOT_LIC"	"4616212"	"Staten Island"	"WSE N Victory Boulevard - South Avenue"
"293"	"59.03"	"103"	"0"	"9/25/2013 23:49:18"	"293"	"40.62102,-74.168861 40.6212304,-74.16992 40.6212304,-74.170961 40.6206306,-74.173561 40.6197105,-74.175091 40.6188605,-74.17597 40.61693,-74.1773 40.60685,-74.183361 40.60437,-74.18531 40.6020904,-74.187711"	"kx|vFjbucMi@rE?nEvBfOvDpHhDnD`KhG~}@zd@nNdKfM~M"	"BBBBBBBBBB"	"NYC_DOT_LIC"	"4616198"	"Staten Island"	"WSE N-SIE E South Avenue - South Avenue"
"294"	"65.87"	"79"	"0"	"9/25/2013 23:49:18"	"294"	"40.56058,-74.199581 40.55926,-74.20113 40.5584906,-74.202351 40.55789,-74.20363 40.55738,-74.20496 40.5561606,-74.209741 40.5558905,-74.210551 40.55516,-74.212471 40.55443,-74.213991 40.55386,-74.215 40.5529104,-74.21635 40.55187,-74.21765 40.5509404,-74.21858 40.54856,-74.22069"	"s~pvFjb{cMfGtHxCrFvB~FdBhGrFz\t@`DpC~JpCnHpBhE|DlGnEbGxDxDzMdL"	"BBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616202"	"Staten Island"	"WSE S Arden Av - Bloomigdale Road"
"295"	"55.3"	"114"	"0"	"9/25/2013 23:49:18"	"295"	"40.52581,-74.23039 40.52593,-74.228371 40.52611,-74.22745 40.52653,-74.226761 40.5271204,-74.226401 40.529101,-74.22574 40.5309504,-74.22432 40.53188,-74.22409 40.536891,-74.22458 40.5388504,-74.2245 40.5418,-74.22405 40.54379,-74.22338 40.54589,-74.222411 40.54715,-74.221691 40.5486104,-74.220661"	"iejvF|badMWsKc@wDsAiCuBgAkKcCqJ{GyDm@i^`BgKOmQyAmKeCcLaE{FoCcHmE"	"BBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616203"	"Staten Island"	"WSE S Bloomingdale Road - Tyrellan Ave"
"296"	"55.3"	"52"	"0"	"9/25/2013 23:49:18"	"296"	"40.5900505,-74.19356 40.59141,-74.19352 40.59413,-74.19266 40.5984005,-74.19099 40.59978,-74.19014 40.60139,-74.188741 40.60213,-74.187981"	"yvvvFv|ycMoGG_PkDuYmIsGiDaIwGsCwC"	"BBBBBBB"	"NYC_DOT_LIC"	"4616200"	"Staten Island"	"WSE S South Avenue - Victory Boulevard"
"297"	"3.11"	"2477"	"0"	"9/25/2013 21:51:35"	"297"	"40.5264504,-74.27001 40.52568,-74.267851 40.52528,-74.26585 40.52492,-74.26286 40.5246206,-74.260011 40.5243004,-74.25713 40.52432,-74.254681 40.5243904,-74.253171 40.5245704,-74.25105 40.5256,-74.243941 40.52514,-74.24127 40.5253105,-74.237981 40.5254706,-74.23555 40.525631,-74.23321 40.52581,-74.230371"	"iijvFpzhdMxCoLnAoKfAuQz@yP~@_QCiNMmHc@gLuAmk@[uOa@qS_@eN_@sMc@wP"	"BBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4329483"	"Staten Island"	"WSE S Tyrellan Ave - 440 S Francis street"
"298"	"60.89"	"129"	"0"	"9/25/2013 23:49:18"	"298"	"40.56058,-74.199581 40.568141,-74.192011 40.5700804,-74.190751 40.571991,-74.19015 40.5737105,-74.190041 40.5751205,-74.19029 40.5763306,-74.190571 40.5777,-74.19088 40.5899804,-74.19356"	"s~pvFjb{cMgn@in@cK{F}JwBwIUyGp@qFv@qG|@wkAvO"	"BBBBBBBBB"	"NYC_DOT_LIC"	"4616201"	"Staten Island"	"WSE S Victory Blvd - Arden Ave"
"299"	"31.07"	"287"	"0"	"9/25/2013 23:49:18"	"299"	"40.7278806,-73.832761 40.7270705,-73.83231 40.7265105,-73.831911 40.72603,-73.8314 40.724771,-73.829501 40.72428,-73.82886 40.72379,-73.828341 40.72326,-73.827851 40.7224605,-73.82729 40.721951,-73.82696 40.7215205,-73.826681 40.7209605,-73.826371 40.7204905,-73.826191 40.72008,-73.82611 40.71979,-73.82608 40.71949,-73.82607 40.7188105,-73.826151 40.7185906,-73.82617 40.71838,-73.826241 40.7175304,-73.82634 40.7171,-73.82631 40.71665,-73.82622 40.7162805,-73.82608 40.7159905,-73.82595 40.71551,-73.825611 40.7144204,-73.824661 40.71392,-73.824311 40.71354,-73.82411 40.71327,-73.824001 40.7130104,-73.823821 40.71114,-73.8217 40.7107504,-73.821261 40.7104,-73.82097 40.710131,-73.820721 40.70911,-73.8199 40.70835,-73.819421 40.7072406,-73.818751 40.7069905,-73.818581 40.7067005,-73.81842 40.7044405,-73.817181 40.70385,-73.81693 40.70244,-73.81627"	"gtqwFvmsaM`DyAnBoA~AeBzF{J`B_C`BgBhBaB~CoBdBaAtAw@nB}@|Ac@pAOx@Ez@AfCNj@Bh@LhDRtAExAQhA[x@Y~AcAxE}DbBeAjAg@t@Ur@c@tJgLlAwAdAy@t@q@jEcDvC_B|EeCp@a@x@_@bMwFtBq@xGcC"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616298"	"Queens"	"VWE N MP4.63 (Exit 6 Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave)"
"300"	"57.79"	"93"	"0"	"9/25/2013 23:49:18"	"300"	"40.7624804,-73.839391 40.76191,-73.839121 40.76153,-73.83892 40.76122,-73.83879 40.7609604,-73.838721 40.76061,-73.838681 40.76024,-73.83869 40.7587705,-73.83884 40.75845,-73.838811 40.7581404,-73.838771 40.7558805,-73.838371 40.75522,-73.8382 40.75473,-73.838011 40.75426,-73.83776 40.75329,-73.837111 40.7509304,-73.83548 40.7503,-73.83507 40.74996,-73.8349 40.7495204,-73.834741 40.749171,-73.83467 40.7488,-73.83463 40.74842,-73.834641 40.74804,-73.83471 40.7477304,-73.834791 40.7472604,-73.835011 40.74667,-73.83538 40.7460305,-73.83593 40.74483,-73.836971 40.7445806,-73.83713 40.7441306,-73.83739 40.7433706,-73.837601 40.74251,-73.83766 40.742031,-73.837611 40.74168,-73.83753 40.7403905,-73.837161 40.7391805,-73.836801 40.7384205,-73.836621 40.7353806,-73.83633 40.7346406,-73.83619 40.7340806,-73.83598 40.73337,-73.835631 40.7313905,-73.834601 40.7289,-73.833301 40.7278806,-73.832761"	"olxwFdwtaMpBu@jAg@|@Yr@MdAGhA@dH\~@E|@GbMoAbCa@`Be@|Aq@`EaCvMeI|BqAbAa@vA_@dAMhAGjA@jAL|@N|Aj@tBhA~BlBnFnEp@^xAr@vCh@jDJ~AIdAO`GiApFgAvCc@~Qy@rC[nBi@lCeAjKmEpNcGjEkB"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616299"	"Queens"	"VWE N MP6.39 (Exit 11 Jewel Ave) - MP8.65 (Exit 13 Northern Bivd)"
"301"	"57.17"	"93"	"0"	"9/25/2013 23:49:18"	"301"	"40.77125,-73.833351 40.77065,-73.834421 40.77006,-73.8354 40.769341,-73.83641 40.76874,-73.836931 40.7679705,-73.837601 40.7672504,-73.83798 40.7659105,-73.83889 40.76558,-73.839031 40.7650104,-73.83937 40.7646304,-73.83955 40.764281,-73.83965 40.76377,-73.83972 40.76337,-73.839701 40.7630706,-73.83963 40.7624804,-73.839391"	"iczwFlqsaMvBtEtBbEnChEvBfBxCdCnCjAjGtD`AZpBbAjAb@dARdBLnACz@MtBo@"	"BBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616300"	"Queens"	"VWE N MP8.65 (Exit 13 Northern BIvd) - WE N (Exit 14 Linden PL)"
"302"	"55.3"	"195"	"0"	"9/25/2013 23:49:18"	"302"	"40.67445,-73.80181 40.67374,-73.80154 40.6726106,-73.801301 40.6708206,-73.80123 40.66752,-73.801481 40.66479,-73.802321 40.66407,-73.802511 40.6633405,-73.80229 40.6627104,-73.80149 40.66255,-73.800541 40.6627104,-73.799771 40.6631406,-73.799051 40.66481,-73.797981 40.66555,-73.796951 40.66581,-73.79621 40.66599,-73.794931 40.666121,-73.79272 40.6664505,-73.78775 40.66736,-73.777081 40.66742,-73.774751 40.6673506,-73.771261 40.6672,-73.76943 40.66639,-73.7625
"	"ifgwFhlmaMlCu@`Fo@dJMrSp@`PfDnCd@pCk@|B_D^}D_@yCuAoCmIuEsCmEs@sCc@_GYyLaAa^uDuaAKqMLyT\mJ`Dij@"	"BBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616276"	"Queens"	"VWE S MP2.66 (Exit 2 RockawayBlvd) - Belt Pkwy E @ 182nd st"
"303"	"64"	"108"	"0"	"9/25/2013 23:49:18"	"303"	"40.7024204,-73.816481 40.700841,-73.815751 40.69726,-73.81382 40.6959105,-73.812981 40.68863,-73.808861 40.6775105,-73.803261 40.67445,-73.80181"	"culwF~gpaMzHqCjUaKlGgDnl@wXndA_b@bRaH"	"BBBBBBB"	"NYC_DOT_LIC"	"4616272"	"Queens"	"VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Rockaway Blvd)"
"304"	"47.85"	"187"	"0"	"9/25/2013 23:49:18"	"304"	"40.7279205,-73.83298 40.7268904,-73.83239 40.72639,-73.832001 40.7257505,-73.83126 40.724951,-73.830031 40.724301,-73.829141 40.7236905,-73.82848 40.7229,-73.827801 40.7209605,-73.826541 40.7204005,-73.82634 40.71958,-73.82621 40.718861,-73.82634 40.71746,-73.82652 40.717071,-73.826551 40.71663,-73.826541 40.7161506,-73.82643 40.71562,-73.8262 40.7151604,-73.8259 40.7144005,-73.825161 40.71378,-73.82468 40.71271,-73.823821 40.71097,-73.821791 40.71052,-73.821261 40.7091604,-73.82012 40.7077,-73.819211 40.7048906,-73.817601 40.7024204,-73.816481"	"otqwFbosaMlEuBbBmA~BsC~CuF`CqDxBcC|CgCbK{FnBg@bDYnCXvGb@lADvAA~AUhBm@zA{@vCsCzB_BtEkDzIuKxAiBnGcFbHuDpPaIlN_F"	"BBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616259"	"Queens"	"VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave)"
"305"	"55.92"	"95"	"0"	"9/25/2013 23:49:18"	"305"	"40.7626006,-73.839671 40.7613906,-73.83898 40.7610504,-73.83887 40.7605406,-73.83879 40.76001,-73.838821 40.75831,-73.83897 40.75788,-73.83893 40.75562,-73.83847 40.75513,-73.83834 40.75455,-73.83811 40.7513,-73.835911 40.75041,-73.8353 40.7498406,-73.83502 40.7493706,-73.83486 40.7488305,-73.834791 40.7480905,-73.83486 40.7471106,-73.835241 40.74647,-73.83575 40.74577,-73.836351 40.74557,-73.836481 40.74517,-73.83687 40.7446706,-73.837241 40.74407,-73.837551 40.74362,-73.837691 40.74311,-73.837791 40.74268,-73.83781 40.7419805,-73.83776 40.73995,-73.837201 40.7385806,-73.83681 40.7351,-73.83647 40.73442,-73.83629 40.73331,-73.83578 40.7279205,-73.83298"	"gmxwF|xtaMpFiCbAUdBOhBDrI\tAGbM{A`BYrBm@hSwLpDyBpBw@|A_@jBMrCLbEjA~BdBjCvBf@XnAlAbBhAvB|@xAZdBRtABjCItKoBpGmAvTcAfCc@|EeBt`@oP"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616241"	"Queens"	"VWE S MP8.65 south of (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave)"
"306"	"55.92"	"99"	"0"	"9/25/2013 23:49:18"	"306"	"40.7714206,-73.83345 40.7702704,-73.8354 40.76924,-73.836711 40.7675005,-73.838271 40.76592,-73.839261 40.7654804,-73.83954 40.7649004,-73.839841 40.76456,-73.83995 40.76418,-73.84001 40.7636705,-73.84 40.7633,-73.839941 40.7626006,-73.839671"	"kdzwF`rsaMdFdKlEdGzIvHzHdEvAv@rBz@bATjAJdBAhAKjCu@"	"BBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616239"	"Queens"	"Whitestone Exwy S (Exit 14 Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd)"
